OMII0II1825836824,OMII0IIN1264969005,Small intestine,X-Affects body part
OMII0II1825836824,OMII0IIN1733527209,Gut,X-Affects body part
OMII0II1825836824,OMII0IIN2048723676,Stomach,X-Affects body part
OMII0II1825836824,OMII0II865564284,Acid-suppressing drugs,X-Treated with/by
OMII0II1825836824,OMII0II248847231,Therapeutic gastroscopy,X-Treated with/by
OMII0II1825836824,OMII0IIN1254305994,Antacid drugs,X-Treated with/by
OMII0II1825836824,OMII0IIN917314254,Antibiotics,X-Treated with/by
OMII0II1825836824,OMII0II1238189565,Proton pump inhibitors,X-Treated with/by
OMII0II1825836824,OMII0IIN479667046,Helicobacter pylori infections,RT
OMII0II2146407761,OMII0IIN2015601944,Bowel motion problems,X-Exhibits
OMII0II2146407761,OMII0II360977396,Itchy bottom,X-Exhibits
OMII0II2146407761,OMII0II574232911,Lumps around the anus,X-Exhibits
OMII0II2146407761,OMII0IIN838388631,Blood in bowel motions,X-Exhibits
OMII0II2146407761,OMII0IIN1990480845,Anal bleeding,X-Exhibits
OMII0II2146407761,OMII0IIN1869896300,Rectal examination,X-Detected by
OMII0II2146407761,OMII0IIN1310295903,Anus,X-Affects body part
OMII0II2146407761,OMII0IIN976570407E,Healthy eating,X-Prevented by or advice on
OMII0II2146407761,OMII0II1965645891,Five-a-day,X-Prevented by or advice on
OMII0II2146407761,OMII0IIN704939894,Fruit and vegetables,X-Food/Drink associations
OMII0II2146407761,OMII0II2012608823,Bowel surgery,X-Treated with/by
OMII0II2146407761,OMII0II1591733631,Painkillers,X-Treated with/by
OMII0II2146407761,OMII0IIN151624567,Laser surgery,X-Treated with/by
OMII0II2146407761,OMII0II1370869169,Gastrointestinal specialists,X-Managed by
OMII0II751424089,OMII0II356015593,Abdominal pain,X-Exhibits
OMII0II751424089,OMII0IIN1775712290,Blood in vomit,X-Exhibits
OMII0II751424089,OMII0II1719566957,Yellowing skin,X-Exhibits
OMII0II751424089,OMII0II39724864,Finger clubbing,X-Exhibits
OMII0II751424089,OMII0II102411667,Nausea,X-Exhibits
OMII0II751424089,OMII0IIN1603078403,Oedema,X-Exhibits
OMII0II751424089,OMII0II1678320878,Weight loss,X-Exhibits
OMII0II751424089,OMII0II284835210,Appetite loss,X-Exhibits
OMII0II751424089,OMII0II910838953,Itching,X-Exhibits
OMII0II751424089,OMII0IIN838388631,Blood in bowel motions,X-Exhibits
OMII0II751424089,OMII0II786947652,Rashes and skin problems,X-Exhibits
OMII0II751424089,OMII0IIN692707412E,"Biopsies, swabs or scrapings",X-Detected by
OMII0II751424089,OMII0II1231263883,Endoscopy,X-Detected by
OMII0II751424089,OMII0IIN2083151509,Liver function tests,X-Detected by
OMII0II751424089,OMII0II1043427637,Liver,X-Affects body part
OMII0II751424089,OMII0II144908891,Safe drinking,X-Prevented by or advice on
OMII0II751424089,OMII0II1574592537,Liver transplant,X-Treated with/by
OMII0II751424089,OMII0IIN508406314,Hepatitis B,RT
OMII0II751424089,OMII0II599540701,Primary biliary cirrhosis,RT
OMII0II751424089,OMII0IIN215627233,Alcoholic liver disease,RT
OMII0II751424089,OMII0II2119984717,Autoimmune hepatitis,RT
OMII0II751424089,OMII0IIN2013003749,Jaundice,RT
OMII0II751424089,OMII0IIN508406313,Hepatitis C,RT
OMII0II751424089,OMII0II514113515,Liver specialists,X-Managed by
OMII0II594116268,OMII0IIN2069831121,Vomiting,X-Exhibits
OMII0II594116268,OMII0II356015593,Abdominal pain,X-Exhibits
OMII0II594116268,OMII0IIN1825960582,Food poisoning,NT
OMII0II594116268,OMII0IIN508406315,Hepatitis A,NT
OMII0II594116268,OMII0II1202814054D,Amoebic dysentery,NT
OMII0II594116268,OMII0II1645631181,Peritonitis,NT
OMII0II594116268,OMII0IIN1096437001,Listeriosis,NT
OMII0II594116268,OMII0II1913612119,Rotavirus infections,NT
OMII0II594116268,OMII0IIN570546302,Dysentery (bacillary),NT
OMII0II594116268,OMII0II113066911,Norovirus infections,NT
OMII0II594116268,OMII0IIN471880035,Travellers' diarrhoea,NT
OMII0II594116268,OMII0IIN585330378,Gastroenteritis,NT
OMII0II594116268,OMII0II1174140370,Giardiasis,NT
OMII0II594116268,OMII0IIN77909251,Roundworm infections,NT
OMII0II594116268,OMII0IIN808070895,Botulism,NT
OMII0II594116268,OMII0IIN352163982,Tapeworm infections,NT
OMII0II594116268,OMII0IIN1088069720,Typhoid,NT
OMII0II594116268,OMII0IIN1733527209,Gut,X-Affects body part
OMII0II594116268,OMII0IIN917314254,Antibiotics,X-Treated with/by
OMII0II594116268,OMII0II708425830,Intestinal and stomach conditions,RT
OMII0II594116268,OMII0II1369899086,Infection specialists,X-Managed by
OMII0IIN2055746568,OMII0II356015593,Abdominal pain,X-Exhibits
OMII0IIN2055746568,OMII0II102411667,Nausea,X-Exhibits
OMII0IIN2055746568,OMII0IIN2069831121,Vomiting,X-Exhibits
OMII0IIN2055746568,OMII0II284835210,Appetite loss,X-Exhibits
OMII0IIN2055746568,OMII0IIN434140939,Gallbladder and bile ducts,X-Affects body part
OMII0IIN2055746568,OMII0II348888169,Dietary treatment,X-Treated with/by
OMII0IIN2055746568,OMII0IIN917314254,Antibiotics,X-Treated with/by
OMII0IIN2055746568,OMII0II1370869169,Gastrointestinal specialists,X-Managed by
OMII0II1174140370,OMII0II102411667,Nausea,X-Exhibits
OMII0II1174140370,OMII0II284835210,Appetite loss,X-Exhibits
OMII0II1174140370,OMII0IIN1107554210,Diarrhoea,X-Exhibits
OMII0II1174140370,OMII0II356015593,Abdominal pain,X-Exhibits
OMII0II1174140370,OMII0II1555510514,Dehydration,X-Exhibits
OMII0II1174140370,OMII0IIN1920495699,Flatulence,X-Exhibits
OMII0II1174140370,OMII0II284247341,Bloated stomach or abdomen,X-Exhibits
OMII0II1174140370,OMII0IIN471534792,Stool sample tests,X-Detected by
OMII0II1174140370,OMII0IIN1733527209,Gut,X-Affects body part
OMII0II1174140370,OMII0II594289843I,Travel health,X-Prevented by or advice on
OMII0II1174140370,OMII0IIN1227311067,Personal hygiene,X-Prevented by or advice on
OMII0II1174140370,OMII0IIN1487170243,Food hygiene,X-Prevented by or advice on
OMII0II1174140370,OMII0II1725480232,Antiparasitic drugs,X-Treated with/by
OMII0II1174140370,OMII0II947871261A,Fluid replacement,X-Treated with/by
OMII0II1174140370,OMII0IIN917314254,Antibiotics,X-Treated with/by
OMII0II1174140370,OMII0IIN1825960582,Food poisoning,RT
OMII0II1174140370,OMII0IIN471880035,Travellers' diarrhoea,RT
OMII0II1504235240,OMII0II1678320878,Weight loss,X-Exhibits
OMII0II1504235240,OMII0IIN1988677372,Pubic lice,NT
OMII0II1504235240,OMII0IIN352163982,Tapeworm infections,NT
OMII0II1504235240,OMII0IIN1489654131,Hookworm infection,NT
OMII0II1504235240,OMII0II476896528,Trichomoniasis,NT
OMII0II1504235240,OMII0IIN500154897,Scabies,NT
OMII0II1504235240,OMII0IIN1962075282,Head lice,NT
OMII0II1504235240,OMII0II85273254,Malaria,NT
OMII0II1504235240,OMII0IIN77909251,Roundworm infections,NT
OMII0II1504235240,OMII0II980545188,Threadworm infections,NT
OMII0II1504235240,OMII0II178424326,Toxoplasmosis,NT
OMII0II1504235240,OMII0II1174140370,Giardiasis,NT
OMII0II1504235240,OMII0II1202814054D,Amoebic dysentery,NT
OMII0II1504235240,OMII0IIN692384665,Toxocariasis,NT
OMII0II1504235240,OMII0II1055484094,Schistosomiasis,NT
OMII0II1504235240,OMII0II594289843,Healthcare abroad,X-Prevented by or advice on
OMII0II1504235240,OMII0II1369899086,Infection specialists,X-Managed by
OMII0IIN1007380493,OMII0II1436372821,Antenatal screening,X-Detected by
OMII0IIN1007380493,OMII0IIN1433364825,Colour vision deficiency,NT
OMII0IIN1007380493,OMII0IIN951846835,Dwarfism,NT
OMII0IIN1007380493,OMII0II784684722,Autosomal dominant polycystic kidney disease,NT
OMII0IIN1007380493,OMII0IIN2146838294,Neurofibromatosis,NT
OMII0IIN1007380493,OMII0II530001596,Down's syndrome,NT
OMII0IIN1007380493,OMII0II211100948,Birth defects,NT
OMII0IIN1007380493,OMII0II1103574866,Monogenic diabetes,NT
OMII0IIN1007380493,OMII0II314884997,Dyslexia,NT
OMII0IIN1007380493,OMII0II1512199794,Gilbert's syndrome,NT
OMII0IIN1007380493,OMII0II1536077344,Autosomal recessive polycystic kidney disease,NT
OMII0IIN1007380493,OMII0IIN1784968220,Haemophilia,NT
OMII0IIN1007380493,OMII0IIN817673725,Noonan syndrome,NT
OMII0IIN1007380493,OMII0II1422280012,Epidermolysis bullosa,NT
OMII0IIN1007380493,OMII0II100386955H,Learning disability,NT
OMII0IIN1007380493,OMII0IIN104605535,Phenylketonuria,NT
OMII0IIN1007380493,OMII0II887748118,Haemochromatosis,NT
OMII0IIN1007380493,OMII0II100320814,Dyspraxia,NT
OMII0IIN1007380493,OMII0II1540855051,Bipolar disorder,NT
OMII0IIN1007380493,OMII0II2051325967,Thalassaemia,NT
OMII0IIN1007380493,OMII0IIN606372205,Spinal muscular atrophy,NT
OMII0IIN1007380493,OMII0II1957905956,Huntington's disease,NT
OMII0IIN1007380493,OMII0II1987264568,Medium chain acyl dehydrogenase deficiency,NT
OMII0IIN1007380493,OMII0IIN1502749534,Tay-Sachs disease,NT
OMII0IIN1007380493,OMII0II1450980108,Familial cancers,NT
OMII0IIN1007380493,OMII0IIN999032533,Marfan syndrome,NT
OMII0IIN1007380493,OMII0II1512286758,Turner syndrome,NT
OMII0IIN1007380493,OMII0IIN530827161,Charcot-Marie-Tooth disease,NT
OMII0IIN1007380493,OMII0II1931120388,Tuberous sclerosis,NT
OMII0IIN1007380493,OMII0II1528278585,Cataracts in children,NT
OMII0IIN1007380493,OMII0IIN1696762263,Sickle-cell anaemia,NT
OMII0IIN1007380493,OMII0II1031559294,Muscular dystrophy,NT
OMII0IIN1007380493,OMII0IIN1900043560,Androgen insensitivity syndrome,NT
OMII0IIN1007380493,OMII0II1929556049,Congenital infections,NT
OMII0IIN1007380493,OMII0II823265749,Cystic fibrosis,NT
OMII0IIN1007380493,OMII0II1915799933,Children,X-Can affect
OMII0IIN1007380493,OMII0II2114065084E,Carers,X-Can affect
OMII0IIN1007380493,OMII0IIN80422810,Gene experts,X-Managed by
OMII0II1032486894,OMII0IIN1034463839,Itchy eyes,X-Exhibits
OMII0II1032486894,OMII0II1158980497,Red eyes,X-Exhibits
OMII0II1032486894,OMII0II446208612,Light sensitivity,X-Exhibits
OMII0II1032486894,OMII0II948782815,Dry eyes,X-Exhibits
OMII0II1032486894,OMII0IIN1090371687,Eye symptoms,X-Exhibits
OMII0II1032486894,OMII0II772953922,Eyelashes and eyebrows,X-Affects body part
OMII0II1032486894,OMII0II583639556,Eye,X-Affects body part
OMII0II1032486894,OMII0II1618830151,Eyedrops,X-Treated with/by
OMII0II1032486894,OMII0IIN917314254,Antibiotics,X-Treated with/by
OMII0II1032486894,OMII0IIN179099671,Dry eye syndrome,RT
OMII0II1032486894,OMII0II787346450,Conjunctivitis,RT
OMII0II1032486894,OMII0IIN270170744,Eye specialists,X-Managed by
OMII0II1032486894,OMII0IIN1709973433,GPs,X-Managed by
OMII0IIN530827161,OMII0II2082898339,Care for disabled child,X-Is Associated with
OMII0IIN530827161,OMII0II1499465441,Mobility aids,X-Is Associated with
OMII0IIN530827161,OMII0IIN907993703,Muscle pain and strain,X-Exhibits
OMII0IIN530827161,OMII0II2143948984,Breathing problems,X-Exhibits
OMII0IIN530827161,OMII0II257346988,Gait problems,X-Exhibits
OMII0IIN530827161,OMII0IIN1273896107J,Muscle weakness,X-Exhibits
OMII0IIN530827161,OMII0IIN1519440825,Numbness,X-Exhibits
OMII0IIN530827161,OMII0II1522975808,Balance or coordination problems,X-Exhibits
OMII0IIN530827161,OMII0IIN692707412E,"Biopsies, swabs or scrapings",X-Detected by
OMII0IIN530827161,OMII0II1777672251,Cytogenetics and genetic screening,X-Detected by
OMII0IIN530827161,OMII0IIN72178045,Physical examination or measurements,X-Detected by
OMII0IIN530827161,OMII0IIN967973733,Legs and feet,X-Affects body part
OMII0IIN530827161,OMII0II257153816,Ankle,X-Affects body part
OMII0IIN530827161,OMII0IIN2132942346,Spine,X-Affects body part
OMII0IIN530827161,OMII0II77608483D,Muscles,X-Affects body part
OMII0IIN530827161,OMII0IIN173859612,Joint surgery,X-Treated with/by
OMII0IIN530827161,OMII0IIN652435886,Physiotherapy,X-Treated with/by
OMII0IIN530827161,OMII0II490576520,CBT,X-Treated with/by
OMII0IIN530827161,OMII0IIN421655045,Bone surgery,X-Treated with/by
OMII0IIN530827161,OMII0IIN975076207,Occupational therapy,X-Treated with/by
OMII0IIN530827161,OMII0II1591733631,Painkillers,X-Treated with/by
OMII0IIN530827161,OMII0II283351377,Tendonitis,RT
OMII0IIN530827161,OMII0IIN619197617,Scoliosis,RT
OMII0IIN530827161,OMII0IIN1234182652,Brain and nerve specialists,X-Managed by
OMII0II823265749,OMII0II2124842335F,Urinary incontinence,X-Exhibits
OMII0II823265749,OMII0IIN2091000210,Joint pain,X-Exhibits
OMII0II823265749,OMII0IIN2015601944,Bowel motion problems,X-Exhibits
OMII0II823265749,OMII0IIN267956974,Phlegm problems,X-Exhibits
OMII0II823265749,OMII0II1123595669,Wheezing,X-Exhibits
OMII0II823265749,OMII0II1366370330,Sweat test,X-Detected by
OMII0II823265749,OMII0II1981723818I,Neonatal screening,X-Detected by
OMII0II823265749,OMII0II1777672251,Cytogenetics and genetic screening,X-Detected by
OMII0II823265749,OMII0II1436372821,Antenatal screening,X-Detected by
OMII0II823265749,OMII0IIN1873915249,Chorionic villus sampling,X-Detected by
OMII0II823265749,OMII0IIN1820799313,Toddlers,X-Can affect
OMII0II823265749,OMII0II1085223958,Babies,X-Can affect
OMII0II823265749,OMII0II1915799933,Children,X-Can affect
OMII0II823265749,OMII0IIN733954010,Lungs and airways,X-Affects body part
OMII0II823265749,OMII0II1378902847,Pancreas,X-Affects body part
OMII0II823265749,OMII0IIN1716864299,Sweat,X-Affects body part
OMII0II823265749,OMII0II844531610,Long-term management,X-Treated with/by
OMII0II823265749,OMII0IIN652435886,Physiotherapy,X-Treated with/by
OMII0II823265749,OMII0II1000307105,Pilocarpine,X-Treated with/by
OMII0II823265749,OMII0II1501582618,Male infertility,RT
OMII0II823265749,OMII0II983809990,Female infertility,RT
OMII0II823265749,OMII0IIN1904284285,Bronchiectasis,RT
OMII0II823265749,OMII0IIN359388423,Diabetes,RT
OMII0II823265749,OMII0IIN1191498352,Sinusitis,RT
OMII0II823265749,OMII0II1167800701,Chronic pancreatitis,RT
OMII0II823265749,OMII0II1985365631,Osteoporosis,RT
OMII0II823265749,OMII0IIN1670712444,Bowel obstruction,RT
OMII0II823265749,OMII0IIN777739089,Children's specialists,X-Managed by
OMII0II823265749,OMII0IIN80422810,Gene experts,X-Managed by
OMII0II823265749,OMII0II1162725617,Physicians,X-Managed by
OMII0II530001596,OMII0II537250986,Special needs assessments,X-Is Associated with
OMII0II530001596,OMII0II375166269,Long-term care and support,X-Is Associated with
OMII0II530001596,OMII0II1372962914,Special educational needs,X-Is Associated with
OMII0II530001596,OMII0II2082898339,Care for disabled child,X-Is Associated with
OMII0II530001596,OMII0IIN1873915249,Chorionic villus sampling,X-Detected by
OMII0II530001596,OMII0II1777672251,Cytogenetics and genetic screening,X-Detected by
OMII0II530001596,OMII0II660054521,Ultrasound scan,X-Detected by
OMII0II530001596,OMII0IIN1688503181,Amniocentesis,X-Detected by
OMII0II530001596,OMII0II1436372821,Antenatal screening,X-Detected by
OMII0II530001596,OMII0IIN1318538468,Blood tests,X-Detected by
OMII0II530001596,OMII0IIN829331062,Parent support groups,X-Treated in
OMII0II530001596,OMII0IIN1783559699,Peer support groups,X-Treated in
OMII0II530001596,OMII0II1915799933,Children,X-Can affect
OMII0II530001596,OMII0II1085223958,Babies,X-Can affect
OMII0II530001596,OMII0IIN1246986929,Face,X-Affects body part
OMII0II530001596,OMII0II1879633905,Brain,X-Affects body part
OMII0II530001596,OMII0II2074489454,Facial disfigurements (living with),X-Prevented by or advice on
OMII0II530001596,OMII0II892184588,Health checks,X-Prevented by or advice on
OMII0II530001596,OMII0IIN28225297,Speech therapy,X-Treated with/by
OMII0II530001596,OMII0IIN652435886,Physiotherapy,X-Treated with/by
OMII0II530001596,OMII0IIN975076207,Occupational therapy,X-Treated with/by
OMII0II530001596,OMII0II844531610,Long-term management,X-Treated with/by
OMII0II530001596,OMII0II1999431838,Alzheimer's disease,RT
OMII0II530001596,OMII0IIN777739089,Children's specialists,X-Managed by
OMII0II530001596,OMII0II2069027425,Physiotherapists,X-Managed by
OMII0II530001596,OMII0II639930566,Occupational therapists,X-Managed by
OMII0II530001596,OMII0II68108986,Speech and language therapists,X-Managed by
OMII0II530001596,OMII0II574641584,Dietitians,X-Managed by
OMII0II530001596,OMII0IIN270170744,Eye specialists,X-Managed by
OMII0II1422280012,OMII0II2082898339,Care for disabled child,X-Is Associated with
OMII0II1422280012,OMII0II786947652,Rashes and skin problems,X-Exhibits
OMII0II1422280012,OMII0II1777672251,Cytogenetics and genetic screening,X-Detected by
OMII0II1422280012,OMII0II1436372821,Antenatal screening,X-Detected by
OMII0II1422280012,OMII0IIN431407180,Mouth,X-Affects body part
OMII0II1422280012,OMII0II797321847J,Skin,X-Affects body part
OMII0II1422280012,OMII0II1591733631,Painkillers,X-Treated with/by
OMII0II1422280012,OMII0II1711872174,Wounds,RT
OMII0II1422280012,OMII0IIN80422810,Gene experts,X-Managed by
OMII0II1422280012,OMII0IIN1206925379,Skin specialists,X-Managed by
OMII0II887748118,OMII0IIN769341119,Skin colour changes,X-Exhibits
OMII0II887748118,OMII0IIN2091000210,Joint pain,X-Exhibits
OMII0II887748118,OMII0II356015593,Abdominal pain,X-Exhibits
OMII0II887748118,OMII0II1121846774,Tiredness,X-Exhibits
OMII0II887748118,OMII0II1678320878,Weight loss,X-Exhibits
OMII0II887748118,OMII0IIN1318538468,Blood tests,X-Detected by
OMII0II887748118,OMII0IIN1509945931B,Blood,X-Affects body part
OMII0II887748118,OMII0II1043427637,Liver,X-Affects body part
OMII0II887748118,OMII0IIN1198216877,Absent periods,RT
OMII0II887748118,OMII0IIN958347755,Erectile dysfunction,RT
OMII0II887748118,OMII0II1203114347,Blood specialists,X-Managed by
OMII0II1957905956,OMII0II2016965891K,Care in own home,X-Is Associated with
OMII0II1957905956,OMII0II290536209,Personal alarms,X-Is Associated with
OMII0II1957905956,OMII0IIN1170184494,Care and caring types,X-Is Associated with
OMII0II1957905956,OMII0II64654997,Care away from home,X-Is Associated with
OMII0II1957905956,OMII0II447448817,Communicating with someone with dementia,X-Is Associated with
OMII0II1957905956,OMII0IIN737235107,Speech problems,X-Exhibits
OMII0II1957905956,OMII0II1690809759,Concentration and thinking problems,X-Exhibits
OMII0II1957905956,OMII0IIN1141653210,Behavioural changes,X-Exhibits
OMII0II1957905956,OMII0II1522975808,Balance or coordination problems,X-Exhibits
OMII0II1957905956,OMII0II257346988,Gait problems,X-Exhibits
OMII0II1957905956,OMII0II881070420,Memory problems,X-Exhibits
OMII0II1957905956,OMII0II1678320878,Weight loss,X-Exhibits
OMII0II1957905956,OMII0II805114052,Disorientation,X-Exhibits
OMII0II1957905956,OMII0IIN2038478205,Confusion or personality changes,X-Exhibits
OMII0II1957905956,OMII0II1777672251,Cytogenetics and genetic screening,X-Detected by
OMII0II1957905956,OMII0II1436372821,Antenatal screening,X-Detected by
OMII0II1957905956,OMII0II1879633905,Brain,X-Affects body part
OMII0II1957905956,OMII0IIN915620328,Consent issues,X-Money & legal implications
OMII0II1957905956,OMII0II873990439,Attendance Allowance,X-Money & legal implications
OMII0II1957905956,OMII0IIN1458432979,Power of attorney,X-Money & legal implications
OMII0II1957905956,OMII0II636561682,Mental Capacity Act,X-Money & legal implications
OMII0II1957905956,OMII0II1927041638,Antipsychotic drugs,X-Treated with/by
OMII0II1957905956,OMII0IIN975076207,Occupational therapy,X-Treated with/by
OMII0II1957905956,OMII0IIN1908487297,Antidepressants,X-Treated with/by
OMII0II1957905956,OMII0II844531610,Long-term management,X-Treated with/by
OMII0II1957905956,OMII0II68108986,Speech and language therapists,X-Managed by
OMII0II1957905956,OMII0IIN2003651050,Mental health specialists,X-Managed by
OMII0IIN999032533,OMII0II2082898339,Care for disabled child,X-Is Associated with
OMII0IIN999032533,OMII0II375166269,Long-term care and support,X-Is Associated with
OMII0IIN999032533,OMII0II1666683267,Spectacles,X-Is Associated with
OMII0IIN999032533,OMII0II1709788787,Vision problems,X-Exhibits
OMII0IIN999032533,OMII0II1436372821,Antenatal screening,X-Detected by
OMII0IIN999032533,OMII0II1777672251,Cytogenetics and genetic screening,X-Detected by
OMII0IIN999032533,OMII0II583639556,Eye,X-Affects body part
OMII0IIN999032533,OMII0II313157217,Heart,X-Affects body part
OMII0IIN999032533,OMII0IIN581888392J,Bones,X-Affects body part
OMII0IIN999032533,OMII0II790126057,Joints,X-Affects body part
OMII0IIN999032533,OMII0IIN892141993,Chest,X-Affects body part
OMII0IIN999032533,OMII0IIN2132942346,Spine,X-Affects body part
OMII0IIN999032533,OMII0II1179141300,Heart surgery,X-Treated with/by
OMII0IIN999032533,OMII0IIN421655045,Bone surgery,X-Treated with/by
OMII0IIN999032533,OMII0II1493010707,Beta-blockers,X-Treated with/by
OMII0IIN999032533,OMII0II1121295711,Psychological therapy,X-Treated with/by
OMII0IIN999032533,OMII0IIN108416199,Visual impairment and blindness,RT
OMII0IIN999032533,OMII0IIN1340123156,Stretch marks,RT
OMII0IIN999032533,OMII0IIN619197617,Scoliosis,RT
OMII0IIN999032533,OMII0IIN544959157,Glaucoma,RT
OMII0IIN999032533,OMII0IIN650579521,Cataracts,RT
OMII0IIN999032533,OMII0II1763145721,Aortic aneurysm,RT
OMII0IIN999032533,OMII0II966288175,Heart specialists,X-Managed by
OMII0IIN999032533,OMII0IIN270170744,Eye specialists,X-Managed by
OMII0IIN999032533,OMII0IIN80422810,Gene experts,X-Managed by
OMII0IIN999032533,OMII0IIN1860155135,Orthopaedics specialists,X-Managed by
OMII0II1031559294,OMII0II1499465441,Mobility aids,X-Is Associated with
OMII0II1031559294,OMII0II2082898339,Care for disabled child,X-Is Associated with
OMII0II1031559294,OMII0II257346988,Gait problems,X-Exhibits
OMII0II1031559294,OMII0IIN1273896107J,Muscle weakness,X-Exhibits
OMII0II1031559294,OMII0II436710067,Muscle spasms,X-Exhibits
OMII0II1031559294,OMII0IIN692707412E,"Biopsies, swabs or scrapings",X-Detected by
OMII0II1031559294,OMII0IIN1318538468,Blood tests,X-Detected by
OMII0II1031559294,OMII0IIN1873915249,Chorionic villus sampling,X-Detected by
OMII0II1031559294,OMII0IIN72178045,Physical examination or measurements,X-Detected by
OMII0II1031559294,OMII0II1777672251,Cytogenetics and genetic screening,X-Detected by
OMII0II1031559294,OMII0II77608483D,Muscles,X-Affects body part
OMII0II1031559294,OMII0IIN823916571,Calcium-channel blockers,X-Treated with/by
OMII0II1031559294,OMII0II1032074958,Biologics,X-Treated with/by
OMII0II1031559294,OMII0IIN652435886,Physiotherapy,X-Treated with/by
OMII0II1031559294,OMII0II873151612,Spinal surgery,X-Treated with/by
OMII0II1031559294,OMII0II1796233851,Corticosteroids,X-Treated with/by
OMII0II1031559294,OMII0IIN192143559,Cardiomyopathy,RT
OMII0II1031559294,OMII0IIN1002952005,Sudden death,RT
OMII0II1031559294,OMII0IIN1391035079,Joint and muscle specialists,X-Managed by
OMII0IIN2146838294,OMII0II786947652,Rashes and skin problems,X-Exhibits
OMII0IIN2146838294,OMII0IIN1519440825,Numbness,X-Exhibits
OMII0IIN2146838294,OMII0II1879633905,Brain,X-Affects body part
OMII0IIN2146838294,OMII0II575639611,Ear,X-Affects body part
OMII0IIN2146838294,OMII0II797321847J,Skin,X-Affects body part
OMII0IIN2146838294,OMII0IIN1409198631,Nerves,X-Affects body part
OMII0IIN2146838294,OMII0II273401076,Hypertension,RT
OMII0IIN2146838294,OMII0II1528278585,Cataracts in children,RT
OMII0IIN2146838294,OMII0II375632469,Birthmarks,RT
OMII0IIN2146838294,OMII0IIN409692311,Hearing impairment,RT
OMII0IIN2146838294,OMII0IIN619197617,Scoliosis,RT
OMII0IIN2146838294,OMII0II1005638702,Acoustic neuroma,RT
OMII0IIN2146838294,OMII0IIN1234182652,Brain and nerve specialists,X-Managed by
OMII0IIN2146838294,OMII0IIN1206925379,Skin specialists,X-Managed by
OMII0IIN817673725,OMII0II1709788787,Vision problems,X-Exhibits
OMII0IIN817673725,OMII0IIN737235107,Speech problems,X-Exhibits
OMII0IIN817673725,OMII0IIN280453481,Eye tests,X-Detected by
OMII0IIN817673725,OMII0II1777672251,Cytogenetics and genetic screening,X-Detected by
OMII0IIN817673725,OMII0II313157217,Heart,X-Affects body part
OMII0IIN817673725,OMII0II583639556,Eye,X-Affects body part
OMII0IIN817673725,OMII0IIN1246986929,Face,X-Affects body part
OMII0IIN817673725,OMII0IIN1586451643,Neck,X-Affects body part
OMII0IIN817673725,OMII0II1302525267,Dental health,X-Prevented by or advice on
OMII0IIN817673725,OMII0II1179141300,Heart surgery,X-Treated with/by
OMII0IIN817673725,OMII0IIN28225297,Speech therapy,X-Treated with/by
OMII0IIN817673725,OMII0II2127732645,Male reproductive system surgery,X-Treated with/by
OMII0IIN817673725,OMII0II1431058683,Bruising,RT
OMII0IIN817673725,OMII0IIN192143559,Cardiomyopathy,RT
OMII0IIN817673725,OMII0II345456035,Undescended testicles,RT
OMII0IIN817673725,OMII0IIN1351374028,Pulmonary valve disease,RT
OMII0IIN817673725,OMII0II1641240358C,Puberty,RT
OMII0IIN817673725,OMII0IIN1366193346,Congenital heart diseases,RT
OMII0IIN817673725,OMII0II966288175,Heart specialists,X-Managed by
OMII0IIN817673725,OMII0II68108986,Speech and language therapists,X-Managed by
OMII0IIN817673725,OMII0IIN80422810,Gene experts,X-Managed by
OMII0IIN104605535,OMII0IIN1873915249,Chorionic villus sampling,X-Detected by
OMII0IIN104605535,OMII0II1981723818I,Neonatal screening,X-Detected by
OMII0IIN104605535,OMII0II1879633905,Brain,X-Affects body part
OMII0IIN104605535,OMII0IIN1509945931B,Blood,X-Affects body part
OMII0IIN104605535,OMII0II348888169,Dietary treatment,X-Treated with/by
OMII0IIN606372205,OMII0II1499465441,Mobility aids,X-Is Associated with
OMII0IIN606372205,OMII0IIN1273896107J,Muscle weakness,X-Exhibits
OMII0IIN606372205,OMII0II2143948984,Breathing problems,X-Exhibits
OMII0IIN606372205,OMII0IIN1854258119,Tremor,X-Exhibits
OMII0IIN606372205,OMII0II1849946081,Swallowing difficulties,X-Exhibits
OMII0IIN606372205,OMII0II257346988,Gait problems,X-Exhibits
OMII0IIN606372205,OMII0II1777672251,Cytogenetics and genetic screening,X-Detected by
OMII0IIN606372205,OMII0IIN692707412E,"Biopsies, swabs or scrapings",X-Detected by
OMII0IIN606372205,OMII0IIN2132942346,Spine,X-Affects body part
OMII0IIN606372205,OMII0IIN1409198631,Nerves,X-Affects body part
OMII0IIN606372205,OMII0II77608483D,Muscles,X-Affects body part
OMII0IIN606372205,OMII0IIN1688155719,Getting active,X-Prevented by or advice on
OMII0IIN606372205,OMII0II873151612,Spinal surgery,X-Treated with/by
OMII0IIN606372205,OMII0II348888169,Dietary treatment,X-Treated with/by
OMII0IIN606372205,OMII0IIN652435886,Physiotherapy,X-Treated with/by
OMII0IIN606372205,OMII0IIN975076207,Occupational therapy,X-Treated with/by
OMII0IIN606372205,OMII0II639930566,Occupational therapists,X-Managed by
OMII0IIN606372205,OMII0IIN1391035079,Joint and muscle specialists,X-Managed by
OMII0IIN1502749534,OMII0II2082898339,Care for disabled child,X-Is Associated with
